Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.13,1.16,2.92,4.59,5.51,6.67,7.91,8.52,7.91,6.69,7.91,6.7,7.3,7.3,8.41,7.31,7.91,7.91,8.52,7.91,7.91,7.3,6.7,6.7,6.7,7.31,7.91,8.53,7.3,7.92,6.7,7.29,6.7,7.3,7.3,7.81,7.91,8.52,8.53,7.3,7.3,7.3,7.91,8.62,6.12,5.69,1.77,0.73,0.07,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.21,1.6,3.09,5.12,5.29,6.94,7.3,6.7,6.69,7.3,7.91,6.7,7.3,7.91,6.09,7.91,7.91,7.3,7.93,6.08,8.52,6.69,6.71,6.59,8.52,6.7,6.7,7.3,7.92,7.3,7.3,6.7,7.3,6.7,7.31,7.91,6.09,7.3,7.31,7.3,7.91,7.31,6.08,7.81,6.85,4.88,2.73,1.17,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2,1.15,3.3,4.82,6.43,7.28,5.47,6.7,7.9,7.3,6.69,6.7,7.31,8.51,9.13,5.46,7.91,7.92,7.9,7.91,7.3,6.7,6.69,7.3,6.69,7.91,6.09,8.53,7.9,7.91,7.9,8.53,8.51,7.8,9.13,6.69,6.09,6.69,7.91,7.91,7.29,7.3,7.3,7.31,6.48,6.28,2.96,1.31,0.16,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.18,1.34,2.38,4.03,5.72,7.6,7.3,7.31,7.91,8.53,8.52,6.7,7.91,7.31,7.3,8.52,6.09,7.3,7.31,6.7,6.7,8.52,7.92,6.7,7.32,7.91,7.82,7.91,7.92,6.7,7.3,6.09,6.09,7.92,6.7,7.92,7.3,6.7,7.91,7.92,8.52,7.32,7.3,6.69,7.45,5.21,2.33,1.2,0.16,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.23,2.8,4.58,4.01,5.34,7.78,6.1,7.91,6.7,7.3,7.3,7.3,7.31,8.52,8.52,7.2,6.8,7.92,7.91,6.7,9.13,7.3,8.52,7.93,7.3,7.92,8.53,7.91,8.53,7.91,8.53,7.3,6.7,7.91,6.71,7.3,9.08,8.48,8.53,6.69,7.3,7.3,7.3,7.49,5.49,3.4,1.09,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.27,1.7,2.52,4.16,4.98,7.55,7.3,8.52,7.92,8.52,7.31,7.91,7.92,7.31,7.3,7.91,7.91,7.91,7.3,7.91,7.32,7.91,7.81,6.7,7.3,7.92,6.7,8.52,8.52,7.3,7.91,6.7,7.91,7.91,8.52,7.3,7.3,7.92,8.52,9.12,7.92,8.52,7.21,8.51,6.83,6.39,2.8,1.05,0.09,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.24,0.94,2.39,3.93,6.08,6.7,6.09,7.32,6.7,7.31,7.91,6.7,7.3,7.82,6.7,6.1,7.3,7.31,7.3,7.91,7.31,7.92,6.09,7.3,6.7,6.7,6.7,6.09,7.33,7.3,6.7,6.7,6.7,6.6,7.91,7.3,6.7,6.7,6.7,7.91,7.3,7.91,6.71,7.91,6.84,5.93,3.22,1.09,0.17,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0
08,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.38,1.73,3.09,4.57,6.48,7.3,7.93,6.7,6.7,7.3,6.09,6.09,6.71,7.3,6.71,7.93,7.3,6.71,6.09,7.82,6.09,6.1,6.7,6.7,6.7,6.7,7.3,6.71,5.48,6.1,6.8,7.3,6.7,5.48,6.09,6.7,6.7,6.09,6.7,6.7,5.38,6.08,6.7,6.7,6.9,5.41,2.45,1.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.48,1.87,3.45,4.96,5.85,7.31,7.92,6.69,8.41,7.3,7.31,6.69,8.53,7.3,9.14,6.09,6.7,7.92,7.91,6.09,6.69,6.1,6.09,7.92,7.32,6.08,8.53,7.91,6.59,6.7,7.3,8.52,5.48,8.52,6.09,6.7,6.08,6.7,6.7,6.09,6.1,6.09,6.09,6.7,5.71,4.07,1.36,0.26,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.95,2.11,3.55,5.38,6.7,6.71,7.91,7.92,6.7,7.92,7.3,1.94,0,0,0,0,0,0,0,6.74,0,0,0,31.98,3.14,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
