Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.5,2.17,3.6,7.42,7.31,7.93,7.91,8.43,7.31,7.92,7.92,8.53,7.31,7.31,6.7,8.54,7.92,7.3,6.09,7.31,6.7,6.71,7.3,7.92,7.3,8.54,6.7,7.3,6.6,9.14,9.14,9.14,9.15,8.52,7.93,8.52,7.32,7.91,8.53,7.31,8.52,6.05,6.17,5.55,2.87,0.62,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.34,1.58,4.77,5.82,5.93,7.31,6.7,9.13,6.7,8.52,6.7,6.7,7.3,7.91,7.92,6.59,6.7,7.3,7.31,6.09,6.7,6.7,6.7,6.08,6.08,7.3,6.09,6.69,6.7,7.3,7.3,7.93,6.08,7.3,7.3,6.7,6.59,6.09,7.3,6.09,6.09,7.3,5.63,4.89,1.98,0.94,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.84,2.33,4.62,6.75,7.21,6.71,7.92,6.69,7.31,7.91,6.09,6.69,6.7,6.7,6.09,6.7,7.3,6.71,6.69,6.7,8.52,6.08,6.69,7.92,6.69,9.12,9.1,9.1,9.1,7.31,7.3,7.92,7.3,6.7,7.3,7.31,6.69,7.92,7.91,8.53,7.91,7.28,6.27,6.11,4.16,1.78,0.24,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
04,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.66,2.53,4.34,6.36,6.7,6.7,6.09,6.09,6.71,6.7,7.3,7.32,7.3,7.3,6.59,7.32,7.3,7.93,7.91,6.7,7.91,7.31,6.7,8.54,6.7,6.7,7.31,7.92,7.92,7.91,7.31,7.3,7.3,7.92,7.92,6.09,5.99,7.32,8.52,6.7,6.09,8.44,6.02,5.14,1.36,0.14,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0.82,2.37,3.6,7.27,6.46,7.92,7.31,8.52,7.93,6.7,6.09,7.31,7.32,7.92,7.92,8.53,8.54,7.93,7.82,7.32,6.7,6.7,6.71,8.53,6.71,8.52,8.54,9.13,7.32,6.09,6.71,7.91,7.3,7.93,7.91,7.92,7.31,7.32,7.3,6.71,7.3,6.86,5.98,2.34,1.05,0.46,0.02,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
06,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.09,1.07,2.95,3.85,7.59,6.06,6.7,6.72,6.08,6.71,7.3,7.91,8.52,6.7,7.92,6.09,8.52,6.7,6.7,6.09,9.13,7.91,7.91,7.31,7.91,7.31,7.91,8.53,8.52,7.9,6.59,8.02,7.91,7.31,8.52,6.7,7.3,7.31,6.69,6.7,8.52,6.1,7.96,6.17,4.88,1.2,0.22,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.13,0.93,2.63,5.74,5.87,6.1,8.52,7.93,7.92,7.32,8.52,6.09,6.7,7.31,7.91,6.7,8.52,7.83,6.71,6.7,7.32,6.7,9.14,7.31,6.71,6.7,6.7,7.3,7.93,9.14,6.7,7.32,6.7,6.1,7.91,7.31,7.91,8.43,6.09,7.91,7.31,7.93,5.81,6.45,4.9,2.11,1.05,0.08,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
08,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.69,2.85,4.59,8.09,6.7,7.93,6.56,8.54,7.91,7.32,6.7,7.3,5.49,6.7,6.71,7.3,7.92,7.91,9.14,9.14,9.14,7.3,6.72,6.59,7.92,7.32,7.91,8.53,7.3,6.7,7.3,7.93,6.09,8.54,7.3,7.3,7.91,7.31,6.09,7.31,7.3,6.71,6.72,6.4,2.95,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
09,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.44,1.51,2.14,3.66,5.79,7.92,7.3,7.93,7.3,8.53,7.3,6.7,7.3,9.15,7.3,8.53,6.71,7.91,7.31,7.3,7.3,6.09,7.31,7.3,6.7,8.53,7.32,8.52,7.31,7.41,7.31,8.52,6.6,6.7,8.52,9.14,9.15,7.3,7.92,7.91,6.7,7.3,7.68,4.7,2.52,0.75,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1.27,2.86,4.15,7.29,5.88,7.93,8.54,7.91,7.32,6.7,6.7,7.92,6.71,7.31,7.31,7.92,7.32,7.91,7.32,8.54,7.31,7.21,7.32,7.31,6.1,7.31,7.32,6.71,7.31,7.31,7.32,6.09,6.71,7.92,6.7,7.31,6.1,7.92,7.91,7.3,6.7,7.31,6.27,5.26,1.76,1.08,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
