station_name,Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Data_สถานีชาร์จ,2024-04-01,61.58,21.7,0.77,0.64,0.51,0.08,0.08,0.02,0.07,0.08,0.02,0.08,0.01,0.08,0.08,0.02,0.07,0.08,0.02,0.08,0.07,0.02,0.08,0.02,0.07,0.08,0.01,0.07,0.08,0.01,0.08,0.0,0.08,0.08,0.01,0.07,0.08,0.01,0.08,0.01,0.08,0.07,0.01,185.94,88.51,26.89,155.9,118.39,143.02,166.2,145.58,149.45,131.95,71.4,168.77,300.27,271.9,166.13,146.02,134.95,145.7,162.05,164.12,167.06,190.31,191.77,143.95,104.02,110.83,21.33,0.83,96.45,0.63,0.62,0.63,0.38,13.97,212.35,230.45,184.63,203.56,213.05,218.39,186.36,124.7,210.3,222.71,194.34,193.62,175.88,121.18,71.8,68.36,116.72,18.27,0.58
Data_สถานีชาร์จ,2024-04-02,47.2,110.52,0.58,0.45,0.08,0.08,0.02,0.07,0.08,0.02,0.08,0.07,0.02,0.08,0.08,0.01,0.08,0.02,0.08,0.07,0.02,0.08,0.08,0.01,0.08,0.08,0.02,0.07,0.08,0.02,0.08,0.07,0.02,0.08,0.02,0.07,0.08,0.02,0.08,24.89,169.64,234.39,198.77,121.27,257.33,205.89,151.52,57.77,301.2,183.57,234.58,66.25,267.83,288.01,205.89,192.09,117.58,90.89,124.14,239.64,215.7,201.52,266.64,228.21,171.64,1.26,1.19,1.19,1.26,1.01,0.32,0.13,0.13,0.01,0.13,0.13,162.64,240.24,296.04,318.13,310.09,328.33,293.07,304.8,366.13,187.22,197.59,189.92,163.99,213.57,160.93,180.02,91.14,2.7,0.83,0.82
Data_สถานีชาร์จ,2024-04-03,0.52,0.08,0.08,0.01,0.08,0.08,0.02,0.07,0.08,0.02,0.07,0.08,0.02,0.08,0.07,0.02,0.08,0.02,0.07,0.08,0.02,0.08,0.07,0.02,0.08,0.08,0.01,0.08,0.08,0.02,0.07,0.08,0.02,0.08,0.01,0.08,0.08,0.02,24.2,94.52,172.33,149.2,214.08,51.02,247.39,192.64,127.39,41.95,272.71,234.33,204.89,127.39,268.02,227.27,162.21,191.89,125.02,116.94,47.25,225.57,187.45,260.57,219.64,230.83,202.39,48.08,1.14,1.27,1.27,0.89,0.26,0.08,0.08,0.14,0.07,0.14,121.95,269.46,308.05,228.47,295.12,325.45,318.05,249.29,235.7,193.5,147.88,170.69,255.9,249.57,247.76,167.73,38.45,17.65,0.89,0.76
Data_สถานีชาร์จ,2024-04-04,0.39,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.02,0.14,0.14,0.07,0.08,0.14,0.08,0.13,0.08,0.08,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.08,0.07,75.08,110.96,171.45,165.64,75.26,158.63,254.02,116.45,34.27,243.65,227.27,201.52,48.83,208.58,278.08,100.95,169.77,113.27,88.26,178.95,155.89,166.95,263.33,143.27,210.84,197.27,212.7,60.95,1.33,1.27,1.2,0.95,0.08,0.14,0.07,0.08,0.14,26.7,248.82,283.83,270.3,317.79,321.48,225.29,313.95,290.16,198.31,241.86,218.24,225.22,309.13,232.52,58.14,9.39,1.45,0.77,0.33
Data_สถานีชาร์จ,2024-04-05,0.13,0.02,0.14,0.13,0.02,0.14,0.13,0.08,0.08,0.14,0.07,0.14,0.08,0.07,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.07,0.08,0.14,0.08,0.13,0.08,0.08,0.13,0.08,0.08,0.13,0.14,0.02,0.14,0.13,0.08,0.08,131.45,170.2,143.02,211.84,97.14,207.83,203.45,162.2,111.2,259.7,225.39,189.96,109.13,281.89,201.7,181.83,172.83,255.27,158.95,176.33,176.27,235.2,248.42,209.89,251.58,108.59,74.52,1.26,1.2,1.2,0.7,0.58,0.13,0.14,0.01,0.13,0.14,20.08,308.75,298.92,308.55,324.29,303.98,221.96,259.52,258.86,247.1,135.22,159.77,187.0,248.51,265.21,150.83,67.2,13.33,0.89,0.88
Data_สถานีชาร์จ,2024-04-06,0.64,0.08,0.14,0.07,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.08,0.08,0.13,0.08,0.14,0.07,0.08,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.07,0.08,0.14,0.08,0.07,0.14,0.14,178.45,206.95,65.95,0.77,125.08,158.33,206.96,87.64,104.64,1.26,72.21,195.83,106.14,100.58,103.45,1.26,1.14,0.69,0.33,0.2,0.01,0.07,0.14,0.08,0.08,0.13,0.08,0.08,0.14,0.07,0.2,0.02,63.58,289.34,261.36,252.52,309.93,291.51,120.27,95.64,22.64,130.02,110.83,120.45,16.39,0.64,0.7,0.39,0.07,0.14,0.08,0.07,0.14
Data_สถานีชาร์จ,2024-04-07,0.08,0.2,0.07,0.02,0.2,0.08,0.01,0.2,0.08,0.13,0.08,0.08,0.14,0.07,0.08,0.14,0.07,0.2,0.02,0.07,0.2,0.02,0.08,0.2,0.02,0.2,0.07,0.08,0.14,0.08,0.07,0.14,0.08,0.08,0.13,0.08,0.2,0.02,0.07,0.2,0.02,0.07,0.2,0.02,0.2,0.07,0.02,0.2,0.08,0.01,0.2,0.08,0.02,0.2,0.07,0.14,0.08,0.07,0.14,0.08,0.08,0.14,0.07,0.2,0.02,0.08,0.2,0.02,0.08,0.2,0.01,0.08,0.2,0.01,0.2,0.08,0.02,0.2,0.08,0.02,0.2,0.07,0.02,0.2,0.08,0.13,0.08,0.08,0.14,0.07,0.08,0.14,0.08,0.2,0.02,0.08
Data_สถานีชาร์จ,2024-04-08,0.2,0.01,0.08,0.2,0.08,0.13,0.08,0.08,0.14,0.07,0.08,0.14,0.08,0.2,0.02,0.08,0.2,0.01,0.08,0.2,0.02,0.07,0.2,0.02,0.2,0.07,0.02,0.2,0.08,0.01,0.2,0.08,0.14,0.07,0.08,0.14,0.08,0.07,0.14,0.08,0.2,0.01,0.08,0.2,0.02,0.07,0.2,0.02,0.08,0.2,0.02,0.2,0.08,0.01,0.2,0.08,0.02,0.2,0.08,0.02,0.2,0.07,0.14,0.08,0.08,0.13,0.08,0.08,0.14,0.08,0.07,0.14,0.08,0.2,0.01,0.08,0.2,0.02,0.07,0.2,0.02,0.2,0.08,0.02,0.2,0.08,0.01,0.2,0.08,0.02,0.2,0.08,0.14,0.08,0.07,0.14
Data_สถานีชาร์จ,2024-04-09,0.08,0.08,0.13,0.08,0.2,0.02,0.07,0.2,0.08,0.02,0.2,0.08,0.14,0.08,0.07,0.14,0.08,0.08,0.13,0.08,0.2,0.02,0.07,7.77,130.27,110.27,10.77,0.45,0.2,0.08,0.13,0.08,0.08,0.14,0.07,0.08,0.14,0.08,0.08,0.13,101.33,192.9,209.58,151.89,223.2,147.95,193.77,189.89,258.33,236.39,182.77,158.77,187.08,279.84,216.14,197.08,226.14,171.02,163.38,250.7,190.46,255.02,191.64,172.14,59.26,4.38,1.19,57.32,53.0,52.19,45.0,0.63,0.63,0.25,0.06,0.13,127.98,320.82,279.0,320.41,278.95,300.88,299.08,270.79,296.89,260.22,129.91,74.04,282.19,311.46,195.13,145.52,107.64,68.08,1.2,0.77
Data_สถานีชาร์จ,2024-04-10,0.64,0.7,0.2,0.02,0.2,0.08,0.13,0.08,0.08,0.14,0.07,0.08,0.14,0.07,0.2,0.02,0.08,0.2,0.02,0.08,0.2,0.02,0.08,0.2,0.01,0.2,0.08,0.02,0.2,0.08,0.02,0.2,0.07,0.14,0.08,0.08,0.13,0.08,9.83,166.33,136.02,231.27,93.27,114.02,219.09,179.01,117.32,57.57,266.7,225.58,187.58,154.27,233.52,194.58,152.89,179.2,49.33,157.77,116.14,219.59,205.95,242.77,256.2,164.58,97.39,13.52,1.45,1.33,1.19,0.49,0.57,0.07,0.07,0.12,0.07,0.07,95.76,294.69,322.77,303.05,291.76,287.55,301.19,322.84,180.37,45.08,169.83,152.66,260.74,235.83,172.05,187.49,144.87,66.84,9.48,0.77
