station_name,Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Data_สถานีชาร์จ,2024-03-01,0.45,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.08,0.14,0.07,0.08,0.14,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.02,0.14,0.13,0.14,0.02,70.08,86.39,122.64,195.95,165.33,88.4,214.39,222.95,134.51,22.76,244.58,228.39,94.58,131.27,269.27,243.08,178.33,199.83,37.88,98.07,113.14,230.45,161.84,265.2,250.83,175.64,64.83,1.45,1.45,1.2,0.82,0.2,0.08,0.08,0.13,0.08,0.14,0.07,90.83,311.33,303.55,263.54,342.69,266.62,297.54,300.42,195.71,309.48,287.49,157.89,217.68,238.44,175.53,59.22,24.13,1.58,0.33,0.13
Data_สถานีชาร์จ,2024-03-02,0.08,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.08,0.13,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.14,0.02,0.13,0.14,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.14,0.07,0.14,0.08,0.08,0.14,0.13,0.08,0.08,0.14,0.13,0.02,0.14,0.14,0.13,0.08,0.08,113.39,251.64,225.2,103.02,60.77,157.14,153.08,34.83,25.45,25.7,14.27,0.39,0.33,0.2,0.02,0.14,0.13,0.08,0.08,0.13,0.14,0.08,0.08,86.13,334.58,298.38,312.11,285.37,182.16,158.25,275.54,217.35,16.77,1.27,1.08,0.63,0.14,0.14,0.08,0.14,0.07,0.14,0.08,0.13
Data_สถานีชาร์จ,2024-03-03,0.08,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.14,0.13,0.08,0.08,0.14,0.13,0.08,0.08,0.14,0.13,0.02,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.08,0.07,0.14,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.14,0.02,0.13,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.14,0.02,0.13,0.14,0.14,0.02,0.13
Data_สถานีชาร์จ,2024-03-04,0.14,0.08,0.08,0.14,0.13,0.08,0.08,0.13,0.14,0.08,0.08,0.14,0.13,0.02,0.14,0.14,0.13,0.02,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.08,0.07,0.14,14.95,162.14,173.14,142.77,178.84,30.2,231.2,218.39,161.02,1.27,233.83,266.08,173.14,110.01,264.71,267.7,186.58,154.63,156.0,110.07,92.57,202.58,91.27,185.58,236.77,161.7,153.83,50.14,1.39,127.77,129.7,34.52,0.64,0.7,0.63,0.27,0.08,0.08,30.52,333.11,333.08,302.47,328.46,261.66,283.99,266.2,333.74,202.8,285.06,254.15,289.45,201.96,133.82,101.45,9.08,1.08,0.83,0.64
Data_สถานีชาร์จ,2024-03-05,0.07,0.14,0.08,0.13,0.08,0.14,0.08,0.13,0.08,0.14,0.08,0.13,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.08,0.07,0.14,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.14,0.02,0.13,0.14,0.14,0.02,0.13,18.95,104.89,201.45,182.57,230.44,85.75,194.75,225.57,97.82,73.32,286.89,209.46,237.89,100.7,268.58,235.27,218.64,205.89,107.71,52.07,101.88,220.33,217.58,283.27,294.14,104.77,121.08,1.27,1.2,1.27,1.14,0.45,0.13,0.08,0.08,0.13,0.14,0.02,144.02,284.97,292.0,340.56,275.63,305.63,305.48,248.84,325.26,254.64,161.73,77.4,312.68,249.78,90.06,78.38,26.27,19.89,1.64,0.26
Data_สถานีชาร์จ,2024-03-06,0.27,0.14,0.14,0.01,0.14,0.14,0.13,0.08,0.08,0.14,0.07,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.14,0.07,0.08,0.14,0.08,0.13,0.08,0.14,0.07,0.14,0.14,0.02,0.13,0.14,0.08,0.08,0.13,0.08,0.14,41.2,90.58,97.08,181.83,203.83,42.45,255.39,173.02,171.64,55.34,238.01,207.77,210.76,101.31,258.82,228.2,231.07,165.32,188.19,138.07,215.07,123.07,181.44,179.39,173.21,236.89,196.08,75.89,1.39,1.45,1.19,1.19,0.56,0.13,0.13,0.13,-0.01,0.13,63.44,288.91,307.67,282.57,337.8,272.73,333.72,311.01,289.2,246.94,156.9,104.29,148.12,214.4,258.81,133.73,23.58,3.64,0.64,0.27
Data_สถานีชาร์จ,2024-03-07,0.14,0.07,0.08,0.14,0.13,0.08,0.08,0.14,0.07,0.14,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.14,0.07,0.08,0.14,0.13,0.02,0.14,0.14,0.14,0.01,0.14,0.14,0.08,0.07,37.7,116.33,156.15,207.08,147.95,8.02,256.7,143.95,232.83,40.7,275.77,214.7,178.08,157.95,215.02,202.39,217.14,168.64,114.45,103.14,139.57,199.08,166.0,279.39,243.58,223.39,142.84,86.45,1.26,1.14,1.33,0.77,0.58,0.13,0.14,0.14,0.01,0.14,123.27,308.63,304.12,338.95,314.96,314.95,318.55,311.84,314.09,229.78,108.66,109.99,307.8,279.34,109.29,54.13,11.72,0.83,0.27,0.08
Data_สถานีชาร์จ,2024-03-08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.01,0.14,0.13,0.14,0.01,0.14,0.13,0.14,0.01,0.14,0.13,0.07,0.07,0.14,0.13,0.07,0.07,0.13,0.13,0.07,0.07,0.13,0.06,11.57,121.33,184.9,173.64,136.45,25.51,236.95,191.44,153.38,2.63,221.01,239.7,202.77,112.34,231.14,205.52,183.39,251.76,106.7,128.82,68.57,279.4,191.08,231.2,268.52,230.95,113.2,38.82,1.25,1.25,1.13,0.57,0.12,0.0,0.13,0.12,0.13,0.0,174.06,340.84,311.63,329.9,262.52,323.68,287.36,346.56,255.34,132.85,97.8,88.44,257.05,249.96,75.64,36.7,23.08,1.02,0.33,0.2
Data_สถานีชาร์จ,2024-03-09,0.13,0.08,0.14,0.08,0.13,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.14,0.07,0.08,0.14,0.13,0.08,0.08,0.14,0.07,0.14,0.08,0.14,0.07,0.14,0.14,0.07,0.08,0.14,0.14,0.01,0.14,0.14,0.13,0.02,0.14,0.14,0.14,0.07,172.77,162.84,65.27,0.57,108.58,152.9,220.95,91.39,55.27,0.7,139.58,243.14,130.7,43.64,1.14,1.27,0.51,0.14,0.14,0.08,0.07,0.14,0.08,0.14,0.07,0.14,0.08,0.14,0.07,0.08,0.14,0.13,155.59,306.9,343.7,302.48,304.45,274.26,111.21,47.34,42.2,43.1,29.21,0.27,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08
Data_สถานีชาร์จ,2024-03-10,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.08,0.14,0.07,0.14,0.08,0.14,0.07,0.14,0.08,0.13,0.08,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.13,0.08,0.14,0.08,0.13,0.08,0.14,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.14,0.13,0.02,0.14,0.14,0.07,0.08,0.14,0.13,0.08,0.08,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.08,0.07,0.14,0.14,0.02,0.13,0.14,0.14,0.02
