station_name,Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Data_สถานีชาร์จ,2024-02-01,0.14,0.07,0.08,0.14,0.13,0.08,0.08,0.14,0.13,0.02,0.14,0.13,0.14,0.02,0.14,0.13,0.14,0.02,0.13,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.13,0.02,0.14,47.58,110.77,124.52,198.27,39.7,67.52,246.7,254.77,75.14,57.57,271.27,204.95,236.0,95.88,240.45,223.7,224.89,180.39,61.89,166.15,187.2,166.95,122.33,278.58,264.2,205.52,30.77,1.32,1.32,1.19,0.63,0.12,0.13,0.0,0.13,0.12,0.13,0.0,105.94,317.78,327.08,334.74,309.14,300.33,311.32,329.17,253.6,296.48,146.52,84.59,227.89,286.89,154.2,40.02,1.45,1.33,0.76,0.08
Data_สถานีชาร์จ,2024-02-02,0.14,0.07,0.14,0.07,0.07,0.13,0.13,0.13,0.0,0.13,0.13,0.06,0.07,0.13,0.13,0.06,0.07,0.13,0.06,0.13,0.07,0.06,0.13,0.13,0.07,0.07,0.14,0.14,0.0,0.13,0.13,0.13,0.0,0.13,0.13,0.06,0.13,0.07,24.88,170.45,96.2,224.64,132.83,85.76,158.77,241.33,162.08,1.26,228.33,235.7,194.52,1.26,177.89,225.7,173.95,190.52,186.7,147.83,93.2,225.2,105.7,252.83,269.21,233.95,97.76,1.25,1.18,1.25,1.19,0.07,0.12,0.13,0.07,0.07,0.12,0.13,36.13,268.66,313.7,353.26,301.43,281.41,311.78,314.01,263.82,298.45,142.39,65.98,268.5,312.77,188.96,55.83,22.02,2.95,0.58,0.07
Data_สถานีชาร์จ,2024-02-03,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.13,0.08,0.08,0.14,0.13,0.08,0.08,0.14,0.13,0.08,0.08,0.14,0.13,0.08,0.08,0.13,0.14,0.08,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.13,0.08,0.08,0.08,0.01,0.08,0.08,0.08,0.01,0.08,0.08,0.01,0.14,0.14,0.14,0.01,0.14,9.27,195.02,302.08,185.77,132.96,270.64,173.33,52.38,21.14,1.32,1.25,0.62,0.13,0.07,0.13,0.12,0.0,0.13,0.12,0.13,0.0,90.82,265.49,285.34,203.73,314.2,329.55,309.23,113.51,132.41,201.64,83.2,6.77,1.2,1.02,0.7,0.07,0.14,0.14,0.14,0.01,0.14
Data_สถานีชาร์จ,2024-02-04,0.14,0.08,0.13,0.08,0.08,0.14,0.13,0.02,0.14,0.13,0.08,0.08,0.14,0.13,0.08,0.08,0.14,0.07,0.14,0.14,0.01,0.14,0.14,0.08,0.07,0.14,0.14,0.07,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.02,0.13,0.14,0.08,0.08,0.13,0.08,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.13,0.02,0.14,0.14,0.07,0.08,0.14,0.07,0.14,0.14,0.02,0.13,0.14,0.08,0.08,0.14,0.07,0.14,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.02,0.14,0.13,0.08,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.02,0.14,0.13,0.14,0.02,0.14,0.13
Data_สถานีชาร์จ,2024-02-05,0.08,0.08,0.14,0.07,0.14,0.08,0.08,0.14,0.13,0.02,0.14,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.02,0.13,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.08,0.13,0.14,0.02,0.14,0.13,0.08,40.58,100.77,165.08,212.89,154.39,125.21,151.2,220.27,34.58,92.33,274.7,214.08,112.26,96.38,226.02,264.08,159.08,193.25,104.56,96.69,92.19,241.94,167.32,232.77,264.64,277.39,59.52,37.02,1.45,1.19,1.25,0.68,0.0,0.13,0.12,0.07,0.06,0.13,115.48,347.94,289.34,315.23,280.04,298.13,333.94,321.85,338.52,213.61,58.39,53.74,259.2,234.83,108.16,42.45,29.95,22.2,0.27,0.27
Data_สถานีชาร์จ,2024-02-06,0.01,0.14,0.14,0.07,0.06,0.13,0.14,0.07,0.07,0.14,0.07,0.13,0.08,0.14,0.07,0.14,0.08,0.13,0.07,0.14,0.08,0.07,0.14,0.13,27.82,122.89,0.57,0.07,0.14,0.07,0.14,0.07,0.14,0.07,0.07,0.13,0.14,0.07,45.26,80.14,164.64,214.95,142.76,90.45,249.15,195.76,158.26,105.76,265.33,206.38,118.75,102.31,273.76,250.52,201.77,192.02,116.39,50.64,86.45,235.39,141.57,229.59,182.14,281.02,104.89,1.32,1.26,1.25,1.25,0.38,0.13,0.07,0.06,0.13,0.07,0.06,10.26,226.12,322.35,331.79,301.8,331.99,304.88,328.59,304.94,272.88,230.64,176.95,219.58,251.39,168.52,41.89,7.7,1.27,0.89,0.14
Data_สถานีชาร์จ,2024-02-07,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.14,0.07,0.08,0.14,0.08,0.13,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.14,0.02,0.13,0.14,0.08,0.14,0.07,0.14,0.08,45.64,108.77,138.58,195.89,219.83,100.02,214.77,174.89,194.9,39.33,294.02,144.39,135.14,90.64,263.14,239.77,199.71,218.95,40.83,88.77,125.02,232.57,97.44,297.45,179.08,186.64,61.07,1.26,1.27,0.58,0.7,0.51,0.13,0.08,0.07,0.14,0.08,0.14,0.08,225.27,339.91,317.87,328.87,259.12,228.8,334.27,342.04,327.14,164.55,63.85,203.53,361.45,189.92,68.28,36.61,2.57,0.14,0.14
Data_สถานีชาร์จ,2024-02-08,0.14,0.07,0.08,0.14,0.08,0.14,0.07,0.14,0.08,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.14,0.08,0.07,0.14,0.14,0.08,0.08,0.13,31.7,97.14,146.95,188.02,171.64,5.89,211.52,204.83,157.95,19.57,261.2,196.08,159.58,66.08,267.77,275.58,240.39,162.01,77.13,82.01,176.51,211.39,90.08,214.77,287.08,251.33,147.08,1.25,1.19,1.32,1.18,0.43,0.07,0.13,0.12,0.07,0.13,0.07,89.69,329.45,314.41,316.55,272.06,295.18,340.88,296.2,286.69,137.77,83.43,122.72,232.33,258.59,206.18,83.81,19.88,0.77,0.2,0.14
Data_สถานีชาร์จ,2024-02-09,0.08,0.07,0.14,0.14,0.08,0.08,0.13,0.14,0.02,0.14,0.14,0.13,0.02,0.14,0.14,0.07,0.08,0.14,0.08,0.14,0.07,0.14,0.08,0.14,0.07,0.08,0.14,0.14,0.07,0.08,0.14,0.14,0.02,0.13,0.14,0.08,0.08,0.13,11.83,134.95,116.59,197.14,135.33,105.7,214.64,223.14,71.95,13.27,250.2,210.44,168.64,120.69,222.7,255.64,240.82,208.95,167.38,77.44,140.88,224.57,182.88,270.52,247.09,163.2,30.2,1.19,1.26,1.2,0.76,0.07,0.06,0.13,0.07,0.13,0.06,0.13,80.21,335.57,329.16,313.46,233.37,210.84,340.72,307.14,297.05,210.7,64.29,56.52,294.66,330.41,143.48,43.74,23.58,10.02,0.33,0.2
Data_สถานีชาร์จ,2024-02-10,0.13,0.14,0.14,0.02,0.13,0.14,0.08,0.07,0.13,0.14,0.02,0.13,0.14,0.08,0.08,0.13,0.14,0.08,0.08,0.13,0.08,0.08,20.89,19.63,0.08,0.14,0.08,0.13,0.08,0.14,0.07,0.14,0.08,0.08,0.13,0.08,0.14,0.08,0.07,0.14,0.14,0.07,0.08,0.14,0.14,0.02,0.13,10.77,28.45,27.7,0.63,0.13,0.37,28.33,218.34,249.7,108.89,288.07,168.48,63.66,189.75,98.3,9.32,0.7,0.14,0.08,0.13,0.14,0.08,0.08,0.13,0.14,0.02,0.13,2.52,205.52,233.77,294.52,185.93,166.98,165.05,145.27,42.81,42.7,13.21,0.27,0.14,0.07,0.14,0.08,0.14,0.07,0.08,0.14,0.14,0.07
