station_name,Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Data_สถานีชาร์จ,2024-11-01,0.26,0.01,-0.01,0.26,0.01,0.13,0.13,0.01,0.26,-0.01,0.01,0.26,0.01,0.01,0.26,0.01,0.24,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.24,0.01,78.51,62.76,116.82,224.08,142.39,123.84,176.01,223.14,123.01,247.64,124.64,181.39,210.39,242.77,210.58,45.14,217.7,102.47,153.77,189.2,129.01,253.83,234.14,210.89,216.88,35.76,1.13,1.26,1.01,0.13,0.13,0.13,-0.01,0.13,0.13,0.01,136.71,235.72,176.84,324.23,299.5,241.08,299.38,144.5,262.58,126.27,18.89,9.39,95.95,260.14,164.7,48.83,17.83,16.33,15.64,5.89
Data_สถานีชาร์จ,2024-11-02,0.01,0.13,0.13,0.0,0.11,0.13,0.0,0.25,0.0,0.0,0.25,-0.01,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.13,0.13,0.0,0.25,0.01,-0.01,0.25,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.13,0.13,0.0,0.13,0.13,0.0,0.11,0.13,114.38,170.2,83.95,1.01,101.51,109.01,109.52,44.95,133.09,33.88,62.51,244.14,194.88,78.25,130.26,65.63,3.13,0.63,0.63,0.5,0.11,0.0,0.13,0.13,0.0,0.13,0.13,-0.01,0.13,0.13,0.0,0.25,37.88,284.14,296.0,263.45,257.47,290.31,155.38,166.14,49.33,4.26,1.26,0.63,0.26,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24
Data_สถานีชาร์จ,2024-11-03,0.01,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.13,0.13,0.13,0.01,0.13,0.13,0.01,0.24,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,0.13,0.13,0.13,-0.01,0.13,0.13,0.01,0.13,0.13,0.13,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,-0.01,0.13,0.13,0.01,0.13,0.13,0.13,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.13
Data_สถานีชาร์จ,2024-11-04,0.13,-0.01,0.13,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,-0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.26,0.01,71.63,81.76,142.38,174.83,144.77,119.33,181.72,212.33,184.7,230.7,152.52,207.39,175.01,254.95,171.7,56.82,168.07,69.02,183.02,174.28,282.13,213.81,222.47,227.26,163.38,15.88,1.26,1.26,1.13,0.26,0.13,0.12,0.13,0.01,0.13,0.13,134.26,298.69,258.83,241.72,320.84,283.44,157.95,201.39,300.08,266.7,124.19,37.76,101.52,268.52,197.64,45.58,17.14,9.64,0.51,0.13
Data_สถานีชาร์จ,2024-11-05,0.13,0.01,0.24,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.13,0.13,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.26,0.01,0.13,0.12,0.01,76.01,76.38,120.76,190.2,133.34,124.33,168.08,216.39,198.39,202.14,161.95,208.57,178.07,254.08,165.7,36.33,192.51,108.77,134.34,212.38,176.64,195.2,252.02,176.01,112.01,5.0,1.26,0.63,0.5,0.01,0.13,0.11,0.0,0.25,0.01,0.01,59.13,265.87,316.2,249.2,212.05,299.97,257.52,138.81,276.64,186.81,51.7,38.07,74.19,271.39,162.77,37.14,18.7,16.45,4.7,0.26
Data_สถานีชาร์จ,2024-11-06,0.13,0.01,0.13,0.13,-0.01,0.13,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.24,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.24,0.01,0.13,0.13,0.01,65.63,74.13,167.63,176.01,187.33,124.13,170.2,194.58,233.71,148.82,200.45,209.57,158.58,235.08,143.64,35.14,172.63,124.7,164.83,227.82,205.81,202.45,246.89,202.08,111.01,7.26,1.26,1.13,1.13,0.13,0.13,0.01,0.13,0.13,0.12,0.01,91.07,264.55,271.03,318.41,302.42,227.86,269.75,212.42,148.58,217.08,132.14,38.02,113.58,270.7,198.2,42.89,16.27,12.64,0.63,0.13
Data_สถานีชาร์จ,2024-11-07,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.13,0.13,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,18.26,102.38,4.88,0.01,164.38,186.2,187.89,116.33,108.57,243.58,231.27,167.64,130.07,213.95,200.01,132.15,167.01,205.51,162.89,176.52,145.52,170.14,183.33,267.27,195.64,197.02,33.51,1.13,1.13,1.26,0.38,0.13,0.13,0.01,0.12,0.13,0.13,0.01,0.13,232.78,330.66,306.91,218.41,274.09,292.72,231.69,153.46,166.7,245.49,98.51,61.2,168.77,210.52,137.52,47.39,2.51,0.76,0.26
Data_สถานีชาร์จ,2024-11-08,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.26,-0.01,0.01,0.26,0.01,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.13,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.13,0.01,0.13,136.63,148.88,117.88,49.26,50.88,181.88,146.01,121.02,118.38,65.51,86.63,170.01,152.76,210.13,103.51,23.88,1.26,0.76,0.63,0.26,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,51.01,204.82,273.67,306.89,288.59,254.98,162.66,94.18,40.62,42.88,0.63,0.51,0.74,0.01,0.13,0.13,0.01,0.26,0.01,0.12,0.13
Data_สถานีชาร์จ,2024-11-09,0.01,0.13,0.13,0.01,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.12,0.13,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.13,3.45,0.69,0.13,-0.01,0.13,0.13,0.13,0.0,0.13,0.13,0.13,-0.01,0.13,0.13,0.13,0.0,0.13,0.13,0.0,0.11,0.13,0.13,0.0,0.13,0.13,0.13,0.0,0.11,0.13
Data_สถานีชาร์จ,2024-11-10,0.13,0.0,0.13,0.13,0.0,0.11,0.13,0.13,0.0,0.13,0.13,0.13,0.0,0.11,0.13,0.0,0.13,0.13,0.13,0.13,-0.01,0.13,0.13,0.0,0.13,0.13,0.0,0.11,0.13,0.13,0.13,0.0,0.13,0.13,0.0,0.11,0.13,0.0,0.13,0.13,0.13,109.13,147.26,112.77,34.89,0.13,212.26,208.14,256.27,181.39,66.89,184.33,186.39,214.64,140.03,77.2,184.39,254.64,147.33,160.39,248.95,244.58,246.52,244.58,164.2,127.64,84.76,1.26,1.13,1.26,1.01,0.13,0.13,0.01,0.13,0.12,149.83,306.75,293.56,296.97,269.67,167.69,182.67,244.7,92.91,55.54,55.32,52.62,225.79,326.31,250.33,120.81,61.95,1.63,0.63,0.76
