station_name,MAE,MSE,RMSE,WAPE
Data_สถานีชาร์จ,22.59928308922442,1824.063834566794,42.70906033345611,0.39201309712106264
Data_อาคารจามจุรี 9,33.80452852205574,2020.8190229123868,44.953520695407015,0.1348539703922731
Data_อาคารจามจุรี4,6.241302012899075,68.63018330197572,8.284333606390783,0.19310867010909238
Data_อาคารจุลจักรพงษ์,8.759184028478748,125.22006027523355,11.190176954598776,0.13029882223386532
Data_อาคารบรมราชกุมารี,17.170017365463764,533.7175051847089,23.102326834860357,0.16504963015761304
Data_อาคารวิทยนิเวศน์,2.5758416936134467,19.54733374718197,4.42123667622329,1.0252500231923816
all_station,16.700534210196025,857.6105287082978,29.28498811180052,0.17725171567698614
