Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
01,-0.28,-0.4,-0.29,-0.28,-0.4,-0.28,-0.25,-0.3,-0.37,-0.27,-0.28,-0.4,-0.27,-0.27,-0.4,-0.16,-0.4,-0.4,-0.27,-0.28,-0.4,-0.27,-0.27,-0.28,-0.4,-0.27,-0.27,-0.4,-0.27,-0.27,-0.4,1.35,2.55,-0.4,-0.15,-0.41,-0.4,-0.15,-0.4,-0.29,-0.25,-0.43,21.97,113.85,154.73,96.72,0.72,35.6,192.85,100.1,122.63,163.95,84.73,118.85,107,168.7,192.6,5.35,0.72,0.87,-0.18,-0.29,-0.41,-0.28,-0.28,-0.42,-0.28,-0.29,-0.28,-0.41,-0.28,-0.28,-0.41,-0.15,-0.4,117.85,198.53,266.78,264.32,289.79,129.73,56,9.58,3.45,-0.07,-0.07,-0.15,-0.28,-0.15,-0.27,-0.27,-0.16,-0.15,-0.15,-0.27,-0.03
02,-0.15,-0.28,-0.27,-0.16,-0.4,-0.4,-0.15,-0.41,-0.4,-0.15,-0.4,-0.28,-0.27,-0.4,-0.27,-0.28,-0.4,-0.27,-0.4,-0.28,-0.27,-0.39,-0.28,-0.27,-0.39,-0.15,-0.4,-0.39,-0.12,-0.42,-0.37,-0.18,-0.4,-0.4,-0.16,-0.4,-0.4,-0.15,-0.41,-0.4,-0.15,-0.41,-0.28,-0.28,-0.4,-0.29,-0.28,-0.4,-0.28,-0.29,-0.4,-0.28,-0.4,-0.28,-0.28,-0.4,-0.28,-0.28,-0.4,-0.15,-0.4,-0.41,-0.15,-0.4,-0.4,-0.16,-0.4,-0.4,-0.15,-0.41,-0.4,-0.15,-0.4,-0.41,-0.15,-0.4,-0.4,-0.16,-0.4,-0.28,-0.41,-0.28,-0.28,-0.4,-0.29,-0.27,-0.4,-0.27,-0.28,-0.4,-0.28,-0.28,-0.41,-0.15,-0.4,-0.4
03,-0.15,-0.4,-0.37,-0.15,-0.44,-0.37,-0.18,-0.4,-0.38,-0.15,-0.4,-0.4,-0.15,-0.4,-0.27,-0.4,-0.28,-0.27,-0.37,-0.3,-0.28,-0.4,-0.27,-0.27,-0.4,-0.27,-0.27,-0.4,-0.14,-0.39,-0.4,-0.16,-0.4,-0.4,-0.15,-0.41,-0.4,-0.15,-0.4,-0.41,-0.15,-0.4,-0.4,-0.15,-0.38,-0.43,-0.28,-0.29,-0.28,-0.4,-0.28,-0.29,-0.4,-0.28,-0.28,-0.41,-0.28,-0.28,-0.4,-0.29,-0.28,-0.4,-0.28,-0.29,-0.4,-0.28,-0.28,-0.41,-0.28,-0.28,-0.41,-0.29,-0.28,-0.4,-0.28,-0.29,-0.4,-0.28,-0.28,-0.41,-0.28,-0.28,-0.41,-0.29,-0.27,-0.27,-0.4,-0.28,-0.28,-0.39,-0.27,-0.25,-0.42,-0.4,-0.15,-0.4
04,-0.4,-0.15,-0.4,-0.4,-0.16,-0.4,-0.28,-0.28,-0.38,-0.3,-0.27,-0.4,-0.28,-0.27,-0.4,-0.27,-0.28,-0.4,-0.27,-0.27,-0.28,-0.39,-0.27,-0.28,-0.41,-0.28,-0.27,-0.4,-0.28,-0.27,-0.4,-0.4,-0.16,-0.37,-0.43,-0.15,-0.41,-0.27,-0.27,160.23,149.1,136.23,125.61,172.36,159.1,210.52,108.49,156.45,177.7,211.95,184.96,167.6,242.63,207.2,175.48,242.44,193.46,186.44,199.6,210.02,107.64,101.98,212.69,178.39,34.59,0.71,0.71,0.98,0.72,0.1,-0.28,-0.4,-0.28,-0.28,-0.29,-0.41,152.43,246.38,292.02,277.05,199.17,272.75,277.02,185.09,168.66,196.89,126.47,171.68,204.33,140.89,13.43,4.73,5.34,40.47,1.48,0.36
05,0.23,-0.15,-0.27,-0.37,-0.18,-0.41,-0.4,-0.12,-0.37,-0.41,-0.15,-0.41,-0.28,-0.29,-0.41,-0.16,-0.37,-0.43,-0.15,-0.4,-0.27,-0.28,-0.39,-0.27,-0.27,-0.41,-0.28,-0.28,-0.27,-0.41,-0.27,-0.27,-0.4,-0.28,-0.28,-0.4,-0.28,-0.29,0.6,175.35,105.6,201.36,127.97,120.47,161.09,219.97,88.09,159.69,196.02,208.96,184.36,97.22,245.4,178.73,257.27,258.95,224.1,176.53,190.97,183.77,203.85,134.46,178.09,199.34,29.08,0.83,0.84,0.72,0.83,-0.04,-0.28,-0.41,-0.3,-0.29,-0.29,-0.42,104.28,287.26,239.36,289.87,277.15,188.58,145.01,274.27,244.27,257.57,222.71,243.66,200.68,143.7,24.46,0.29,0.37,0.6,0.35,-0.4
06,-0.16,-0.4,-0.4,-0.15,-0.37,-0.32,-0.28,-0.4,-0.28,-0.28,-0.4,-0.25,-0.3,-0.28,-0.4,-0.22,-0.33,-0.41,-0.27,-0.27,-0.37,-0.18,-0.4,-0.4,-0.14,-0.4,-0.27,-0.27,-0.4,-0.27,-0.28,-0.4,-0.27,-0.27,-0.28,-0.38,-0.3,-0.28,-0.4,163.35,120.6,187.23,155.23,104.75,202.71,128.23,191.98,162.45,249.64,178.07,162.73,100.97,240.66,158.01,269.91,273.52,202.13,163.09,175.72,176.83,123.89,118.65,202.03,148.1,2.83,0.84,0.72,0.85,0.23,-0.28,-0.4,-0.28,-0.25,-0.44,-0.16,60.72,202.81,256.06,205.67,295.01,285.71,227.69,177.17,26.44,5.37,134.83,283.09,211.67,133.98,306.71,187.86,29.23,0.19,34.97,21.35,0.38
07,-0.06,-0.4,-0.27,-0.27,-0.41,-0.24,-0.3,-0.27,-0.41,-0.37,-0.18,-0.4,-0.41,-0.15,-0.4,-0.4,-0.16,-0.4,-0.28,-0.28,-0.4,-0.28,-0.27,-0.4,-0.28,-0.27,-0.39,-0.28,-0.27,-0.28,-0.4,-0.27,-0.29,-0.4,-0.27,-0.25,-0.43,-0.41,-0.15,166.73,141.73,133.23,209.74,76.98,188.35,174.73,178.72,146.6,221.44,177.52,199.45,91.01,256.26,200.89,264.91,284.57,171.83,140.84,215.65,172.33,159.39,129.76,131.01,202.13,99.76,1.26,1.13,1.26,1.13,0.13,0.12,0.13,0.13,0.01,0.12,0.13,136.33,239.55,202.66,299.28,305.2,233.66,280.82,265.86,209.41,273.07,248.63,166.83,73.41,146.52,108.33,15.38,1.13,0.5,0.63,0.38
08,0.13,0,0.13,0.13,0.01,0.12,0.13,0.01,0.26,0,0.01,0.26,0,0.01,0.13,0.13,0,0.13,0.13,0.13,0,0.13,0.13,0,0.13,0.13,0.01,0.12,0.13,0.01,0.25,0.01,0.01,0.26,0,0.01,0.26,0,0.01,0.26,0.01,0.12,0.13,164.26,161.58,63.82,18.13,126.26,146.64,225.63,133.26,110.51,89.5,122.51,229.15,150.64,122.26,1.26,1.01,1.25,1.01,0.51,0,0.12,0.25,0.13,0,0.12,0.13,0,0.13,0.12,0.38,0.01,0,46.87,111.07,264.54,251.16,269.45,294.77,214.69,113.76,40.5,10.64,123.76,178.63,66.88,1.13,1.25,0.51,0.13,0.13,0,0.13,0.13
09,0.01,0.25,0.01,0.01,0.26,0,0.01,0.26,0.01,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0,0.13,0.13,0.01,0.25,0.01,0.01,0.26,0,0.01,0.26,0,0.13,0.13,0.01,0.13,0.13,0.01,0.13,0,0.26,0.01,0.01,0.25,0.01,0.01,0.25,0.01,0.01,0.26,0,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0,0.13,0.13,0.01,0.25,0.01,0.01,0.26,0,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.01,0.25,0.01,0.01,0.26,0,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0,0.13,0.01
10,0.26,0,0.01,0.26,0.01,0,0.26,0.01,0.01,0.25,0.01,0.13,0.13,0,0.13,0.13,0.01,0.12,0.13,0.13,0.01,0,0.26,0.01,0.01,0.25,0.01,0.13,0.12,0.01,0.13,0.13,0,0.13,0.13,0.01,0.12,0.13,0.13,76.76,82.51,223.76,112.45,124.02,183.39,179.88,156.51,113.26,211.27,223.2,128.9,129.45,244.14,161.89,182.55,192.85,235.97,173.81,198.45,163.58,147.7,67.38,193.39,191.76,37.13,1.13,1.25,0.88,0.63,0.13,0.01,0.12,0.13,0,0.12,105.39,235.94,282.22,321.3,276.88,265.41,225.73,268.34,250.15,271.85,183.3,170.86,93.82,8.13,1.26,0.99,0.76,0.13,0.01,0.26,0.01
