Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
11,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.01,0.26,0.01,48.19,34.87,0.26,0.26,0.01,0.01,0.23,-0.02,-0.02,0.23,-0.04,0.23,-0.02,-0.02,0.23,-0.02,-0.02,0.23,-0.04,-0.02,0.23,-0.02,0.1,0.1,-0.02,0.1,0.09,-0.02,0.1,0.1,0.1,0.1,-0.02
12,0.1,0.1,-0.04,0.1,0.1,-0.02,0.1,0.1,0.1,-0.02,0.09,0.1,-0.02,0.1,0.1,-0.02,0.1,0.1,0.09,0.1,-0.02,0.1,0.1,-0.02,0.1,0.1,-0.04,0.1,0.1,-0.02,0.23,-0.02,-0.02,0.23,-0.04,-0.02,0.23,-0.02,0.23,-0.02,-0.02,0.23,-0.04,-0.02,0.23,-0.02,-0.02,0.23,-0.02,-0.02,0.23,-0.04,0.1,0.1,-0.02,0.1,0.11,-0.02,0.1,0.09,-0.02,0.1,0.1,0.1,0.1,-0.02,0.1,0.09,-0.02,0.1,0.1,-0.02,0.1,0.1,0.1,-0.04,0.1,0.1,-0.02,0.11,0.1,0.1,-0.02,0.1,0.09,0.1,-0.02,0.1,0.1,-0.02,0.1,0.1,-0.04,0.1,0.1,-0.02
13,0.23,-0.02,-0.02,0.23,-0.04,0.1,0.1,-0.02,0.23,-0.02,-0.02,0.23,-0.04,-0.02,0.23,-0.02,-0.02,0.23,-0.02,0.11,0.09,-0.02,0.23,-0.02,-0.02,0.23,-0.02,-0.02,0.23,-0.04,0.1,0.1,-0.02,0.1,0.1,-0.02,0.1,0.09,-0.02,0.1,73.98,89.85,203.73,190.14,148.39,108.65,211.45,181.08,142.89,184.01,263.12,187.11,237.39,221.08,248.27,87.01,180.45,142.08,220.45,190.02,250.22,297.63,227.25,214.08,134.38,92.38,1.26,1.13,1.26,0.88,0.63,0.01,0.01,0.24,0.01,0.01,99.26,288.34,240.63,291.53,247.73,325.31,245.8,255.69,237.25,194.6,189.31,213.02,222.77,255.95,174.95,173.33,90.52,10.7,1.26,0.76
14,0.63,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.26,0.01,-0.01,0.26,0.01,0.01,0.26,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.13,67.26,81.01,213.32,190.08,149.14,39.76,233.51,186.26,205.95,244.89,154.63,238.7,214.02,211.63,178.01,167.26,147.38,178.26,144.7,201.45,240.77,305.47,220.89,196.97,169.26,26.76,1.13,1.24,1.26,1.26,0.13,0.13,0.13,0.01,0.13,0.12,174.65,265.67,266.98,234.59,258.34,195.05,306.13,311.05,257.7,303.17,290.33,191.19,216.63,210.2,223.52,251.58,102.76,4.51,1.26,1.26
15,1.01,0.24,0.13,0.38,0.13,0.63,0.13,0.13,0.26,0.24,0.26,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.13,0.01,0.13,64.38,78.88,208.07,186.33,238.27,92.69,219.52,212.51,205.82,238.38,134.07,259.7,174.64,215.03,215.52,164.39,179.45,148.13,141.33,157.63,234.01,200.83,208.14,187.33,216.88,208.51,8.38,1.13,1.13,1.38,1.13,0.26,0.01,0.26,-0.01,0.13,0.13,111.76,298.2,310.36,281.2,296.42,213.34,305.19,214.2,205.8,248.84,185.98,290.25,217.83,234.05,254.89,266,182.8,28.34,1.13
16,1.13,0.88,0.63,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.26,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.26,31.26,107.38,212.13,214.83,211.91,135.26,152.38,225.7,231.58,183.45,217.64,228.33,174.14,215.7,148.26,120.51,216.65,219.33,153.83,240.89,203.7,240.14,233.73,134.54,148.76,105.51,11.88,1.26,0.76,0.63,0.51,0.13,0.01,0.26,-0.01,0.13,34.2,278.28,187.58,138.83,308.69,271.11,145.06,107.72,317.61,264.3,211.94,252.15,266.38,270.47,167.16,258.33,236.09,65.39,12.27,2.45
17,0.88,0.76,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.13,0.12,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,165.2,185.64,89.26,16.63,106,102,184.88,181.51,140.38,95.25,81.5,137.32,258.27,182.58,121.27,31.63,1.24,1.01,1.13,0.26,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.26,43.99,288.03,274.64,249.64,300.03,223.2,105.63,221.3,234.39,102.14,27.08,18.33,14.08,0.63,-0.01,0.13,0.13,0.01,0.13,0.13,0.01
18,0.24,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.12,0.13,0.13,0.01,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.13,0.13,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,-0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.12,0.13
19,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,-0.01,0.26,0.01,0.13,0.13,0.01,0.26,-0.01,0.01,0.26,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.13,6.7,7.82,0.13,0.01,113.51,51.51,14.26,190.88,205.95,219.58,123.63,133.01,143.77,211.02,200.23,206.45,247.33,216.2,209.02,261.95,144.77,219.89,86.21,213.38,93.51,255.33,184.94,259.77,196.51,180.76,66.26,1.26,1.26,1.01,1.26,0.63,0.26,0.01,0.13,0.13,-0.01,64.88,279.95,242.47,249.89,253.59,308.28,238.5,250.38,242.55,252.81,180.78,189.67,295.86,225.8,170.72,231.02,116.26,20.13,1.13,
20,1.13,0.76,0.13,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.13,-0.01,0.13,0.13,0.01,0.26,0.01,0.13,0.13,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.13,76.63,84.51,223.88,159.14,184.83,119.08,182.08,220.53,200.14,228.89,161.33,181.45,194.83,236.45,239.33,83.33,129.89,171.58,70.75,175.26,215.34,224.83,224.2,180.88,77.01,116.88,18.76,1.26,1.01,0.63,0.49,0.13,0.13,0.01,0.13,0.13,30.95,284.25,242.03,246.27,268.84,293.25,255.55,288.25,269.27,166.83,194.61,221.55,228.2,184.94,300.78,190.58,34.7,1.26,1.13,1.26
21,0.26,0.01,0.26,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.24,0.01,0.01,107.88,33.88,20.26,220.32,105.95,223.14,80.58,231.53,182.83,228.76,173.01,149.83,200.83,163.13,167.63,247.2,171.08,99.45,186.7,139.2,168.4,231.26,217.58,199.39,193.76,94.26,1.88,1.13,1.26,1.26,0.49,0.26,0.01,0.26,0.01,0.01,0.26,50.32,293.31,315.98,224.27,238,311.17,219.06,262.09,286.92,248.47,238.52,229.67,232.61,240.14,196.69,115.58,27.58,17.89,12.64,0.63
22,0.26,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.12,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.12,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.01,0.26,0.01,0.26,0.01,0.01,0.26,-0.01,85.51,92.02,227.57,137.33,206.39,102.89,195.51,209.14,204.13,206.26,139.45,200.01,219.01,177.2,231.34,178.58,148.95,156.89,156.39,154.58,250.47,274.8,207.14,150.28,164.26,74.63,3.13,1.12,1.26,1.26,0.88,0.01,0.01,0.26,0.01,0.13,45.76,284.86,316.22,262.41,302.28,219.41,269.06,265.09,269.27,259.61,189.95,223.86,224.5,249.89,216.97,189.2,179.89,124.63,22.38,1.26
23,1.26,0.88,0.38,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.24,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.24,0.01,0.01,0.26,0.01,0.01,0.26,0.01,-0.01,0.26,0.01,0.13,0.13,0.01,0.26,0.01,-0.01,0.26,0.01,0.01,0.26,61.38,114.88,199.26,159.27,191.95,130.95,163.32,224.7,232.84,196.7,184.39,191.89,224.58,143.63,207.45,196.45,171.82,216.08,118.27,176.08,241.66,290,209.13,148.82,106.88,41.63,1.13,1.26,1.01,0.76,0.62,0.01,0.26,0.01,0.13,0.13,53.01,289.22,276.36,242.48,250.39,244.8,292.09,241.06,192.7,313.38,315.75,161.52,208.28,306.81,140.77,75.14,146.95,62.77,2.63,0.63
24,0.74,0.5,0.25,0,0,0.25,0,0,0.25,-0.01,0.13,0.13,0,0.13,0.13,0,0.13,0.11,0.13,0,0.13,0.13,0,0.13,0.13,-0.01,0.13,0.13,0,0.25,0,0.13,0.13,-0.01,0.13,0.13,0,0.25,0,0,0.25,0,-0.01,164,232.02,121.38,32,106.13,124.88,213.76,78.76,127.76,44.01,107.38,257.27,149.2,79.76,106.5,51.38,1.25,0.75,0.63,0.5,7.13,14.08,7.26,0.25,-0.01,0.13,0.13,0,0.13,0.13,0,0.13,69.01,216.45,226.47,214.91,214.81,223.77,269.08,216.58,114.52,105.27,38.45,7.95,0.63,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.26
25,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.13,-0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.26,-0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.26,0.01,0.01,0.24,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.26,0.01
26,0.01,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7.14,39.83,25.7,14.89,29.83,22.2,37.7,20.95,22.08,29.28,33.52,25.83,35.14,24.77,2.26,30.02,8.7,8.39,38.52,37.89,33.02,19.14,19.22,2.69,0,-0.01,0,0,0,0,0,0,0,0,3.24,79.17,74.55,76.69,73.55,77.58,68.45,46.17,41.14,66.72,66.81,69.53,69.55,55.7,41.95,20.2,18.14,0.28,0.01,-0.01
27,0.63,0.51,0.13,0.13,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.26,0.01,0.01,0.26,0.01,-0.01,0.26,0.01,0.13,0.13,0.01,0.26,0.01,-0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.26,-0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.13,40.01,99.88,136.82,231.2,155.83,96.7,243.95,164.33,149.38,188.51,175.01,175.32,253.39,125.97,257.58,181.33,201.76,185.58,185.77,233.52,102.39,245.77,168.14,179.38,223.26,145.03,138.13,34.63,117.26,14.13,1.26,1.24,0.63,0.01,0.26,0.01,0,255,296.88,210.73,277.67,225.47,264.09,316.2,181.38,220.97,241,276.06,230.45,135.28,233,177.95,19.51,114.13,99.76,39.51
28,0.76,0.63,0.26,0.13,0.01,0.26,0.01,-0.01,0.26,0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.26,-0.01,0.01,0.26,0.01,0.01,0.13,0.13,41.76,101.76,200.45,210.7,151.33,112.7,232.51,168.51,180.83,213.51,136.76,210.14,161.38,203.78,198.27,209.82,184.45,195.19,146.33,201.89,213.11,197.61,174.7,238.2,110.51,4.51,1.38,1.26,0.88,0.38,0.13,0.12,0.01,0.13,0.13,0.13,59.01,270.64,317.08,251.2,238.22,259.73,308.09,204.03,300.42,217.08,226.86,191.97,235.77,190.27,174.02,204.97,180.76,78.51,3.51,1.26
29,0.88,0.74,0.01,0.13,0.13,0.01,0.13,0.13,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.24,0.01,0.13,0.13,0.01,0.26,62.38,86.51,198.89,183.2,183.14,77.27,215.26,192.27,208.16,207.2,88.52,231.64,234.08,203.57,217.27,129.76,163.76,136.7,157.02,157.64,154.65,193.58,171.89,219.07,62.77,100.13,53.76,1.26,0.63,0.63,0.38,0.12,0.01,0.13,0.13,0.01,54.26,255.06,307.41,296.58,202.45,285.56,264.66,159.95,263.97,280.48,230.72,208.65,103.73,201.3,274.3,139.2,26.89,2.2,1.13,0.51
30,0.01,0.13,0.13,0.01,0.26,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.26,0.01,-0.01,0.26,0.01,0.01,0.26,0.01,0.13,0.12,0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0.13,0.13,0.01,0.13,0.12,0.01,0.13,0.13,64.26,87.76,204.14,175.95,191.27,95.14,158.64,247.09,126.08,150.64,178.27,209.26,236.58,203.7,163.76,202.89,224.26,118.14,32.08,181.76,239.97,208.39,263.2,221.89,211.52,78.89,4.01,1.26,1.26,0.49,0.26,0.13,0.01,0.26,0.01,0.01,67.39,220.61,232.36,228.2,180.22,183.86,218.97,187.34,161.77,237.7,192.16,177.8,215.83,232.67,200.17,157.08,159.7,127.27,85.51,13.88
31,1.13,1.26,0.63,0.13,0.12,0.01,0.13,0.13,0.01,0.13,0.13,0.01,0.13,0.12,0.01,0.26,0.01,0.01,0.26,0.01,0.01,0.24,0.01,0.01,0.26,0.01,0.13,0.13,0.01,0.12,0.13,0.01,0.13,0.13,0.01,0.26,0.01,-0.01,0.26,0.01,0.01,0.26,0.01,21.13,130.51,128.57,68.08,14.83,30.63,130.01,148.89,115.83,92.51,103.63,142.51,134.83,120.27,107.58,72.7,50.65,40.26,64.76,49.51,1.24,0.63,0.38,0.13,0.13,0.01,0.13,0.13,0.01,0.12,0.13,0.01,79.63,151.95,225.25,251.84,204.95,148.82,161.37,144.38,166.42,173.33,146.27,75.27,35.51,0.88,0.63,0.87,0.26,0.13,0.26,0.01,0.01
