Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
01,0.57,1.08,0.7,0.89,1.01,0.58,0.32,0.39,0.82,0.89,0.39,0.89,0.89,0.51,0.14,0.14,0.14,0.2,0.07,0.14,0.2,0.2,0.01,0.2,0.2,0.07,0.14,0.2,0.2,0.02,0.2,0.2,0.08,0.14,0.2,0.2,0.07,0.14,0.2,125.45,218.83,112.77,56.58,69.33,200.64,198.39,233.02,47.52,296.71,101.77,27.83,2.89,237.33,217.33,213.77,160.39,248.64,255.58,51.83,151.45,248.46,273.77,251.83,281.64,225.64,213.45,181.21,2.01,1.39,1.33,1.14,0.7,0.2,0.14,0.07,0.2,112.83,324.33,295.08,328.59,406.87,408.46,144.31,49.64,27.86,237.89,112.53,301.76,360.65,294.68,383.41,101.45,2.01,1.52,1.27,0.39
02,0.2,0.14,0.08,0.2,0.2,0.07,0.14,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.2,0.08,0.2,0.14,0.14,0.14,0.2,0.2,0.07,0.14,0.2,0.14,0.14,0.14,0.2,0.14,0.07,0.2,0.14,0.2,0.07,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.14,0.2,0.08,0.32,128.7,127.21,172.08,166.45,164.52,220.2,185.58,115.58,69.95,69.95,40.77,0.89,0.76,0.14,0.2,0.2,0.02,0.2,10.76,0.14,0.2,0.08,128.2,375.74,383.47,337.55,365.91,375.41,231.7,216.64,13.2,1.27,1.27,1.2,0.58,0.01,0.2,0.2,0.14,0.07,0.2,0.2,0.14
03,0.08,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.2,0.08,0.14,0.2,0.14,0.07,0.2,0.2,0.14,0.07,0.2,0.2,0.08,0.14,0.2,0.14,0.14,0.14,0.2,0.07,0.14,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.14,0.14,0.2,0.08,0.2,0.14,0.14,0.14,0.2,0.14,0.08,0.2,0.14,0.14,0.14,0.2,0.08,0.14,0.2,0.2,0.08,0.14,0.2,0.07,0.2,0.14,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.14,0.14,0.2,0.07,0.2,0.14,0.14,0.14,0.2,0.14,0.07,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.2
04,0.08,0.2,0.14,0.07,0.2,0.14,0.2,0.07,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.2,0.07,0.14,0.2,0.07,0.2,0.14,0.2,0.07,0.2,0.14,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.14,0.2,0.14,0.08,0.2,49.58,144.89,158.58,136.71,41.95,292.83,135.52,93.2,93.52,235.7,123.95,183.64,91.52,225.39,169.46,214.08,145.83,231.27,134.46,1.33,188.45,287.33,348.89,359.39,294.02,121.64,22.33,1.27,1.32,0.7,0.64,0.27,0.2,0.08,0.14,0.2,0.07,144.31,406.43,378.7,345.34,282.23,372.41,409.09,289.13,188.77,22.02,271.2,232.02,283.7,315.58,242.08,30.64,2.14,1.27,0.7,0.2
05,0.13,0.08,0.2,0.2,0.14,0.08,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.14,0.2,0.14,0.14,0.2,0.13,0.08,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.13,0.2,0.14,0.13,0.14,0.2,0.14,0.13,0.14,0.14,0.13,0.2,0.14,0.13,0.14,0.2,0.08,0.13,0.2,0.2,0.14,0.07,0.2,0.14,0.14,0.13,0.2,0.14,0.14,0.13,0.14,0.2,0.13,0.14,0.14,0.14,0.2,0.08,0.2,0.13,0.2,0.14,0.08,0.2,0.14,0.2,0.07,0.2,0.14,0.2,0.08,0.14,0.2,0.13,0.14,0.14,0.2,0.14,0.08,0.2,0.14,0.2,0.14,0.13,0.14
06,0.14,0.2,0.13,0.14,0.14,0.2,0.08,0.14,0.2,0.2,0.08,0.14,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.13,0.2,0.08,0.2,0.13,0.14,0.14,0.2,0.14,0.08,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.14,0.2,0.14,162.08,168.95,128.58,178.21,47.89,206.7,239.08,118.89,96.2,325.14,93.83,70.58,168.95,229.27,164.64,228.58,265.08,313.33,237.39,70.14,192.15,287.83,212.52,216.58,178.39,246.45,29.58,1.2,1.33,1.27,1.32,0.77,0.08,0.2,0.13,0.14,0.14,182.98,318.42,414.51,399.3,240.2,280.95,309.45,365.02,318.53,215.09,189.51,64.5,212.77,249.08,208.02,87.33,126.89,1.45,0.77,0.51
07,0.14,0.14,0.14,0.2,0.13,0.14,0.14,0.2,0.08,0.14,0.2,0.13,0.08,0.2,0.2,0.07,0.14,0.2,0.2,0.02,0.2,0.2,0.01,0.2,0.2,0.2,0.02,0.2,0.2,0.07,0.14,0.2,0.14,0.07,0.2,0.14,0.13,0.14,0.2,192.64,102.45,112.39,171.27,67.7,238.58,168.33,145.27,2.26,300.96,170.33,1.33,64.58,206.77,211.89,239.77,195.27,217.64,142.89,84.2,165.52,217.27,201.95,176.95,312.89,196.2,85.39,1.2,1.33,1.33,0.83,0.26,0.08,0.14,0.2,0.13,0.64,168.45,383.16,321.42,344.05,380.73,318.34,374.03,316.83,272.33,104.83,75.33,57.7,227.02,371.64,168.34,53.45,5.82,0.83,0.14,0.14
08,0.2,0.14,0.14,0.13,0.2,0.14,0.14,0.13,0.14,0.2,0.13,0.14,0.14,0.2,0.2,0.02,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.13,0.2,0.14,0.14,0.13,0.2,0.14,0.13,0.14,0.14,0.13,0.2,0.08,0.2,0.13,0.2,151.02,132.64,141.27,156.34,16.7,237.15,216.08,162.39,40.08,316.52,144.64,16.45,56.33,180.7,175.02,242.95,259.59,293.27,83.64,1.64,92.95,138.27,233.83,222.77,249.2,290.45,353.7,6.7,1.7,1.33,1.27,0.83,0.13,0.14,0.2,0.13,0.14,84.95,282.56,383.96,384.92,405.4,418.24,301.27,320.43,334.32,216.02,99.27,106.52,175.58,290.58,239.2,55.64,1.33,1.33,0.95,0.64
09,0.13,0.2,0.08,0.14,0.2,0.08,0.2,0.08,0.2,0.08,0.2,0.08,0.13,0.2,0.14,0.14,0.07,0.2,0.14,0.08,0.2,0.14,0.2,0.02,0.2,0.14,0.14,0.07,0.2,0.2,0.08,0.13,0.14,0.14,0.14,0.13,0.2,0.08,0.2,0.08,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.14,0.14,0.2,0.02,0.2,19.13,76.14,105.52,3.27,189.52,238.27,56.57,147.4,310.7,246.14,100.58,83.95,196.39,117.39,1.45,0.89,0.7,0.7,0.2,0.14,0.2,0.08,77.27,276.39,329.36,378.36,380.43,282.32,100.31,53.15,52.14,16.63,1.14,0.64,0.14,0.13,0.2,0.08,0.2,0.13,0.14,0.14,0.2,0.14
10,0.14,0.14,0.2,0.14,0.14,0.14,0.2,0.14,0.14,0.14,0.2,0.14,0.08,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.13,0.2,0.2,0.02,0.2,0.2,0.14,0.07,0.2,0.2,0.14,0.07,0.2,0.2,0.07,0.14,0.2,0.14,0.13,0.14,0.2,0.13,0.14,0.14,0.2,0.07,0.2,0.14,0.13,0.14,0.14,0.2,0.07,0.2,0.14,0.2,0.08,0.2,0.13,0.08,0.2,0.2,0.13,0.08,0.2,0.2,0.08,0.14,0.2,0.2,0.02,0.2,0.2,0.2,0.02,0.2,0.2,0.2,0.02,0.2,0.2,0.08,0.14,0.2,0.2,0.08,0.13,0.2,0.2,0.08,0.13,0.2
