Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
11,0.26,0.02,0.02,0.26,0.02,0.02,0.27,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.13,0.02,0.27,0.01,0.02,0.27,0.02,0.01,0.27,0.02,0.01,0.27,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,191.14,179.27,61.95,39.76,100.89,112.14,230.27,125.14,123.64,73.51,122.52,266.45,79.01,16.26,80.27,16.02,0.63,0.02,0.26,0.01,0.25,0.01,0.13,0.13,0.01,0.26,0.01,0,0.13,0.13,0,0.13,180.64,193.7,293.8,326.89,266.23,133.45,111.69,57.75,29.02,19.45,2.33,0.45,0.13,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13
12,0.02,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.27,0.02,0.01,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.27,0.02,0.01,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.27,0.02,0.02,0.13,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.01,0.27,0.02,0.02,0.26,0.02,0.02,0.14,0.13,0.02,0.14,0.13,0.14,0.02
13,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.13,46.52,128.89,180.9,213.64,97.33,45.33,253.82,176.02,84.58,121.33,280.46,224.77,219.7,146.83,195.83,160.7,219.02,153.33,155.7,184.33,157.83,203.64,232.64,178.34,234.58,190.64,96.14,2.27,1.27,0.88,0.27,0.02,0.14,0.01,0.27,0.02,0.02,0.26,12.89,286.58,215.13,300.4,290.84,298.22,315.24,273.63,154.97,109.34,74.27,57.4,267.83,187.27,34.2,1.32,0.77,0.02,0.27,0.01
14,0.02,0.27,0.02,0.01,0.27,0.02,0.14,0.13,0.02,0.14,0.14,0.02,0.13,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.02,0.01,0.27,0.02,0.02,0.26,0.02,0.14,0.14,0.01,24.64,138.27,143.27,182.71,73.58,40.32,189.64,162.45,51.89,162.33,224.39,221.77,137.45,94.64,211.95,210.27,147.83,199.14,150.27,119.13,117.39,202.26,246.77,206.77,226.09,161.27,85.08,1.45,1.45,1.14,1.14,0.64,0.14,0.01,0.27,0.02,0.02,0.26,44.89,229.89,267.31,307.85,321.43,274.01,284.88,289.34,154.09,182.81,148.09,72.69,280.83,312.61,158.4,29.48,1.33,1.45,0.7,0.14
15,0.13,0.02,0.27,0.02,0.01,0.27,0.02,0.01,0.27,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.27,0.02,0.01,0.27,0.02,0.02,0.26,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,38.89,143.02,139.02,238.7,109.4,41.14,258.45,149.02,109.52,174.95,248.58,222.45,157.84,111.33,176.89,195.89,208.64,120.33,228.52,77.52,185.27,165.7,245.33,209.27,205.83,186.27,57.34,1.57,1.45,1.33,1.27,0.77,0.13,0.02,0.27,0.02,0.01,0.27,102.95,317.64,263.8,326.27,302.48,299.62,216.6,309.32,222.57,135.28,150.01,163.97,280.21,321.74,168.81,22.52,5.14,1.45,1.02,0.45
16,0.02,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.27,0.01,0.02,0.27,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,54.13,122.52,158.89,208.64,120.32,116.75,245.01,153.45,89.2,86.71,273.2,231.08,175.27,148.33,204.27,156.15,208.01,175.76,188.2,87.95,103.64,205.69,204.15,232.95,225.77,130.64,5.5,1.13,1.13,1.12,0,0.13,0.13,-0.01,0.25,0,0,95.75,89.19,249.94,282.45,243.47,278.55,213.23,261.37,187.7,107.65,250.24,174.78,299.4,205.63,29.05,1.45,1.27,1.27,0.14,0.02,0.13
17,0.14,0.02,0.27,0.01,0.02,0.27,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.27,0.02,0.01,0.27,0.02,0.14,0.13,0.02,0.14,0.14,104.76,148.02,187.64,126.02,115.27,105.89,117.77,170.46,177.14,198.58,161.52,223.83,121.27,141.15,236.7,234.95,246.2,228.58,209.02,241.9,170.89,167.95,211.77,182.14,36.08,23.95,1.45,1.45,1.33,0.38,0.02,0.14,0.14,0.01,0.27,0.02,0.01,0.27,42.27,325.18,285.13,264.27,328.4,262.16,265.97,302.76,129.35,315.32,208.98,248.2,180.94,32.44,112.33,50.08,1.45,0.77,0.64
18,0.63,0.14,0.02,0.14,0.13,0.14,0.02,0.14,0.13,0.02,0.27,0.01,0.02,0.27,0.02,0.01,0.27,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.13,0.14,0.02,0.01,0.27,0.02,0.14,0.13,0.02,0.14,0.14,0.01,0.14,0.14,0.02,0.13,78.6,182.34,158.25,201.95,170.77,87.36,150.5,147.55,169.5,242.73,190.66,103.04,194.92,260.45,149.14,107.45,26.38,1.25,0.88,0.62,0.5,0.25,0,0,0.25,0,0.12,0.13,0,0.12,0.13,0.13,0.01,0.12,107.01,210.34,269.58,286.02,245.67,208.74,209.65,155.13,81.36,5.63,1.27,1.02,0.64,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.13
19,0.14,0.14,0.01,0.14,0.14,0.01,0.27,0.02,0.02,0.26,0.02,0.02,0.26,0.02,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.14,0.01,0.14,0.14,0.01,0.14,0.14,0.02,0.26,0.02,0.02,0.26,0.02,0.14,0.14,0.01,0.14,0.14,0.01,0.13,0.14,0.14,0.01,0.14,0.14,0.02,0.14,0.13,0.02,0.27,0.02,0.01,0.26,0.01,0.01,0.26,0.02,0.01,0.26,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.13,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.02,0.27,0.02,0.01,0.27,0.02,0.02,0.26,0.02,0.14,0.13,0.02,0.14,0.14,0.13,0.02,0.14,0.14,0.01
20,0.14,0.14,0.02,0.26,0.02,0.02,0.27,0.01,0.02,0.27,0.02,0.13,0.14,0.02,0.27,0.01,0.02,0.27,0.01,0.14,0.14,0.02,0.13,0.14,0.02,0.14,0.13,0.14,0.02,0.14,0.13,0.02,0.14,0.13,0.02,0.26,0.01,0.01,54.58,260.93,170.2,204.27,197.89,224.27,125.08,132.76,157.89,53.39,142.26,215.46,161.02,188.02,196.77,164.95,182.58,304.65,216.45,214.14,203.52,187.33,109.45,19.7,200.58,151.39,7.12,62.88,1,1.25,0.88,0.63,0,0.13,0.13,0,0.25,48.88,257.67,293.44,268.6,325.38,304.34,176.68,278.2,296.1,274.56,183.18,112.76,149.76,74.58,107.83,105.95,52.89,0.52,0.77,0.63,0.64
